source,target,time,distance
22,11,2739.9,19838.5
22,43,2840.3,20901.3
22,52,3173.8,28906.3
22,12,2872.8,20377.3
22,25,2739.2,19003.8
22,24,3420.8,32738.1
22,55,3321.4,30192.8
22,26,3106.0,27762.4
22,4,2540.5,17279.5
22,15,2986.2,27090.5
22,45,2492.1,21450.9
22,58,3062.6,28624.5
22,40,2895.7,25893.9
22,30,2414.8,15952.1
22,5,3062.5,27427.5
22,36,3054.5,38504.8
22,67,2574.0,16946.8
22,0,3473.0,28026.5
22,2,3508.5,31914.7
22,38,3168.9,29587.0
22,48,3636.1,54056.5
22,41,3391.0,34355.6
22,9,1859.8,8827.7
22,71,3235.0,44214.0
17,65,1772.7,40244.6
17,31,2112.8,35637.8
17,56,2093.2,40557.6
17,35,1844.3,44589.1
17,13,1165.5,22398.1
17,54,1608.0,36579.6
17,32,1454.8,30811.8
17,28,1232.3,24273.4
17,21,1309.4,24799.2
17,66,821.3,9215.2
17,68,789.1,10693.6
17,72,842.9,11294.8
17,34,1793.6,31946.5
17,3,1699.1,31075.5
17,10,2341.9,31201.7
17,14,2371.7,31687.3
17,29,2367.0,51926.9
17,50,2380.5,51819.4
17,59,2319.2,51371.2
17,42,2163.2,50045.7
17,60,2192.8,50175.4
17,20,1450.2,31044.0
17,6,989.8,12143.8
17,37,2153.6,30386.0
17,74,2099.2,47560.9
17,61,1945.5,37307.0
17,70,2232.8,36700.0
17,7,2091.5,47399.0
17,69,500.9,4301.6
17,75,456.3,4445.0
17,8,1932.5,33546.1
17,64,1863.9,32835.3
17,27,2012.7,33668.0
17,1,2572.3,31916.1
17,46,2561.8,28514.5
17,57,1376.2,18519.0
17,18,1383.9,16465.2
17,73,2086.4,32023.9
17,19,2075.9,31727.1
17,51,1934.7,30572.5
17,22,1735.7,7487.1
17,44,1953.7,45048.7
17,33,1855.6,41602.7
17,39,1909.7,21140.4
17,49,1395.5,15081.0
17,23,1617.7,18671.0
17,16,1917.3,21178.7
17,62,1771.3,20159.3
17,63,1524.4,21787.5
17,53,1894.4,26139.3
17,47,1382.6,16981.0
17,11,1405.9,16159.8
17,43,1506.3,17222.6
17,52,1670.2,24556.1
17,12,1474.8,17885.3
17,25,1237.5,15058.7
17,24,1917.2,28388.0
17,55,1817.8,25842.6
17,26,1602.4,23412.3
17,4,1014.3,13228.8
17,15,1482.6,22740.4
17,45,988.5,17100.7
17,58,1559.0,24274.4
17,40,1392.1,21543.7
17,30,888.6,11901.5
17,5,1558.9,23077.3
17,36,1550.9,34154.7
17,67,1240.0,13268.1
17,0,2094.7,28428.3
17,2,2004.9,27564.6
17,38,1665.3,25236.9
17,48,2132.5,49706.4
17,41,1887.4,30005.5
17,9,217.3,1843.4
17,71,1731.4,39863.9
44,65,584.0,8836.9
44,31,2343.1,41172.2
44,56,2556.0,43271.9
44,35,802.1,14993.1
44,13,1246.9,26859.1
44,54,616.6,8796.7
44,32,1244.2,27456.4
44,28,1245.6,27448.7
44,21,1175.4,24403.4
44,66,1696.8,40126.3
44,68,1641.3,41704.3
44,72,1695.1,42305.4
44,34,2094.2,36454.9
44,3,1925.2,34915.6
44,10,1420.1,23600.4
44,14,1363.1,23024.3
44,29,1324.8,22330.9
44,50,1338.3,22223.4
44,59,1277.0,21775.2
44,42,1121.0,20449.8
44,60,1150.6,20579.5
44,20,1049.1,20551.5
44,6,1649.7,34811.8
44,37,1145.3,22038.6
44,74,985.8,13055.4
44,61,963.1,12749.4
44,70,1975.7,34408.0
44,7,1049.3,17803.0
44,69,1867.9,43614.6
44,75,1772.6,42866.8
44,8,2133.0,35170.2
44,64,2154.4,35688.6
44,27,2030.2,33339.0
44,1,1960.4,27829.1
44,46,1641.5,25463.7
44,57,1870.4,35971.5
44,18,1992.6,37761.2
44,73,1049.8,16168.9
44,19,1039.3,15872.1
44,51,979.9,15446.8
44,22,3541.7,50928.2
44,17,1986.6,46212.1
44,33,348.2,3946.8
44,39,1399.1,26372.3
44,49,1959.8,31360.4
44,23,1731.7,29335.3
44,16,1398.9,26915.8
44,62,1530.9,27835.1
44,63,1622.3,27927.2
44,53,1383.8,26239.6
44,47,1910.3,29745.6
44,11,1811.5,29935.5
44,43,1771.3,29368.0
44,52,1220.1,24534.8
44,12,1700.8,25761.5
44,25,1676.8,27335.1
44,24,1021.7,22211.3
44,55,1116.1,23609.6
44,26,1440.2,26380.0
44,4,1772.0,41803.7
44,15,1396.5,22624.4
44,45,1643.7,40659.0
44,58,1067.7,19915.6
44,40,1387.5,23085.3
44,30,1807.6,40946.8
44,5,1445.8,22906.7
44,36,1340.3,30799.3
44,67,2079.9,45491.1
44,0,1459.9,27583.0
44,2,1347.0,26034.9
44,38,1190.1,21107.8
44,48,1090.3,20110.4
44,41,1006.2,17998.4
44,9,1939.9,45745.6
44,71,617.8,9660.1
33,65,469.3,5398.4
33,31,2228.4,37733.7
33,56,2441.3,39833.4
33,35,687.4,11554.6
33,13,1132.2,23420.7
33,54,424.6,5099.6
33,32,1129.5,24018.0
33,28,1130.9,24010.2
33,21,1060.7,20965.0
33,66,1582.1,36687.8
33,68,1526.6,38265.8
33,72,1580.4,38867.0
33,34,1979.5,33016.5
33,3,1810.5,31477.2
33,10,1305.4,20161.9
33,14,1248.4,19585.9
33,29,1210.1,18892.4
33,50,1223.6,18784.9
33,59,1162.3,18336.7
33,42,1006.3,17011.3
33,60,1035.9,17141.0
33,20,934.4,17113.0
33,6,1535.0,31373.3
33,37,1030.6,18600.1
33,74,871.1,9616.9
33,61,848.4,9311.0
33,70,1861.0,30969.6
33,7,934.6,14364.6
33,69,1753.2,40176.2
33,75,1657.9,39428.4
33,8,2018.3,31731.8
33,64,2039.7,32250.1
33,27,1915.5,29900.5
33,1,1845.7,24390.7
33,46,1526.8,22025.2
33,57,1755.7,32533.1
33,18,1877.9,34322.8
33,73,935.1,12730.4
33,19,924.6,12433.6
33,51,865.2,12008.3
33,22,3427.0,47489.7
33,17,1871.9,42773.7
33,44,329.5,3903.8
33,39,1284.4,22933.8
33,49,1845.1,27922.0
33,23,1617.0,25896.8
33,16,1284.2,23477.4
33,62,1416.2,24396.7
33,63,1507.6,24488.7
33,53,1269.1,22801.1
33,47,1795.6,26307.1
33,11,1696.8,26497.0
33,43,1656.6,25929.6
33,52,1105.4,21096.4
33,12,1586.1,22323.0
33,25,1562.1,23896.6
33,24,907.0,18772.9
33,55,1001.4,20171.1
33,26,1325.5,22941.5
33,4,1657.3,38365.2
33,15,1281.8,19186.0
33,45,1529.0,37220.5
33,58,953.0,16477.1
33,40,1272.8,19646.9
33,30,1692.9,37508.4
33,5,1331.1,19468.2
33,36,1225.6,27360.9
33,67,1965.2,42052.7
33,0,1345.2,24144.5
33,2,1232.3,22596.4
33,38,1075.4,17669.3
33,48,975.6,16671.9
33,41,891.5,14559.9
33,9,1825.2,42307.2
33,71,503.1,6221.6
39,65,1252.2,21424.6
39,31,1233.6,16433.4
39,56,1446.5,18533.2
39,35,931.3,13338.0
39,13,1600.7,21508.3
39,54,1236.3,21815.3
39,32,1245.7,14977.8
39,28,1416.5,18779.2
39,21,1368.3,17925.0
39,66,1660.2,20831.5
39,68,1604.7,22409.5
39,72,1658.5,23010.7
39,34,961.4,10038.8
39,3,792.4,8499.5
39,10,903.6,7794.1
39,14,933.4,8279.6
39,29,1021.5,9257.3
39,50,1139.7,10467.5
39,59,1198.2,10926.3
39,42,1202.5,11782.1
39,60,1236.8,11938.5
39,20,1566.5,31199.7
39,6,1823.9,23334.0
39,37,791.2,8065.8
39,74,1226.6,12846.9
39,61,1346.0,16384.1
39,70,866.2,9669.3
39,7,1170.1,16147.9
39,69,1764.2,19067.2
39,75,1712.7,18772.8
39,8,950.5,9457.5
39,64,971.9,9975.8
39,27,847.7,7626.2
39,1,835.1,6787.7
39,46,847.6,7784.8
39,57,1636.7,13934.6
39,18,1732.0,15303.1
39,73,747.1,8185.4
39,19,846.8,8949.1
39,51,902.4,9694.0
39,22,3345.1,25564.9
39,17,1961.7,22054.0
39,44,1471.2,26709.9
39,33,1373.1,23263.9
39,49,727.5,6818.4
39,23,526.4,4155.7
39,16,104.9,580.0
39,62,234.0,1493.6
39,63,484.1,4068.3
39,53,120.5,744.1
39,47,767.2,6812.7
39,11,649.9,5736.0
39,43,609.7,5168.5
39,52,491.4,4457.8
39,12,598.3,5087.5
39,25,876.3,7693.7
39,24,500.9,4886.5
39,55,398.7,3627.0
39,26,511.9,3913.8
39,4,1020.5,9422.8
39,15,747.4,5746.5
39,45,1044.7,9864.4
39,58,669.0,6318.5
39,40,959.3,8168.2
39,30,1269.3,11964.7
39,5,601.2,4252.8
39,36,1009.0,10240.1
39,67,925.5,8926.5
39,0,334.1,2689.2
39,2,341.3,2670.2
39,38,580.7,5372.6
39,48,1211.1,18455.3
39,41,946.6,11510.4
39,9,1915.0,21587.5
39,71,1199.3,20852.4
49,65,1759.6,22115.5
49,31,1518.4,20254.0
49,56,1731.3,22353.8
49,35,1493.2,18417.5
49,13,1435.9,25021.9
49,54,1765.5,23015.0
49,32,1259.4,14826.3
49,28,1430.2,18627.8
49,21,1382.0,17773.6
49,66,1235.6,18072.3
49,68,1180.1,19650.4
49,72,1233.9,20251.5
49,34,1060.8,12812.8
49,3,891.8,11273.5
49,10,1442.0,13920.3
49,14,1471.8,14405.8
49,29,1559.9,15383.6
49,50,1678.1,16593.8
49,59,1702.5,17686.1
49,42,1654.4,17642.6
49,60,1688.7,17799.0
49,20,1720.6,33667.8
49,6,1399.3,20574.8
49,37,1353.1,13145.3
49,74,1678.7,16892.6
49,61,1798.1,20429.8
49,70,1151.0,13489.9
49,7,1732.0,21227.4
49,69,1152.5,12251.6
49,75,1101.0,11957.2
49,8,1168.6,13614.5
49,64,1190.0,14132.8
49,27,1079.6,11739.9
49,1,1315.6,13055.6
49,46,1299.5,13645.3
49,57,1304.7,12955.9
49,18,1400.0,14324.4
49,73,1309.0,13264.9
49,19,1408.7,14028.6
49,51,1446.0,16123.1
49,22,2733.4,18749.3
49,17,1405.1,15070.6
49,44,2033.1,31789.4
49,33,1935.0,28343.4
49,39,647.4,6271.2
49,23,355.4,3801.9
49,16,655.0,6309.5
49,62,509.0,5290.1
49,63,494.5,4681.5
49,53,669.1,6439.8
49,47,376.6,3920.1
49,11,275.6,2822.7
49,43,214.9,2156.6
49,52,819.1,7485.4
49,12,433.9,4255.7
49,25,552.2,5718.8
49,24,1062.8,9966.0
49,55,917.9,8561.2
49,26,696.0,6191.7
49,4,595.9,6663.7
49,15,813.4,7665.1
49,45,620.1,7105.2
49,58,1033.2,9782.5
49,40,947.4,8602.2
49,30,813.2,9031.5
49,5,830.9,7080.9
49,36,1105.7,10616.2
49,67,308.4,2689.0
49,0,876.7,9478.7
49,2,945.5,8977.4
49,38,908.4,8400.2
49,48,1718.6,18297.4
49,41,1398.7,15556.1
49,9,1458.9,18654.2
49,71,1730.6,22020.9
23,65,1467.7,23882.8
23,31,1163.0,16452.2
23,56,1375.9,18551.9
23,35,1146.8,15796.3
23,13,1668.6,21811.8
23,54,1451.8,24273.5
23,32,1313.6,15281.2
23,28,1484.4,19082.7
23,21,1436.2,18228.5
23,66,1511.4,21323.4
23,68,1455.9,22901.4
23,72,1509.7,23502.6
23,34,705.4,9011.0
23,3,536.4,7471.7
23,10,1138.3,11444.3
23,14,1168.1,11929.9
23,29,1256.2,12907.6
23,50,1374.4,14117.8
23,59,1347.1,13884.3
23,42,1299.0,13840.7
23,60,1333.3,13997.1
23,20,1782.0,33658.0
23,6,1675.1,23825.8
23,37,1006.7,10524.0
23,74,1442.1,15305.1
23,61,1561.5,18842.4
23,70,795.6,9688.1
23,7,1385.6,18606.2
23,69,1484.7,16972.3
23,75,1433.2,16677.9
23,8,813.2,9812.7
23,64,834.6,10331.0
23,27,724.2,7938.0
23,1,960.2,9253.8
23,46,944.1,9843.5
23,57,1580.5,16206.9
23,18,1675.8,17575.4
23,73,962.6,10643.6
23,19,1062.3,11407.3
23,51,1117.9,12152.2
23,22,3065.6,23470.0
23,17,1737.3,19791.3
23,44,1686.7,29168.2
23,33,1588.6,25722.1
23,39,292.0,2469.4
23,49,448.0,4723.5
23,16,299.6,2507.7
23,62,153.6,1488.3
23,63,526.4,4957.1
23,53,313.7,2638.0
23,47,544.3,5692.6
23,11,423.2,4489.2
23,43,375.2,4030.6
23,52,646.9,5907.0
23,12,547.8,5574.1
23,25,719.9,7491.3
23,24,716.4,7344.7
23,55,614.2,6085.2
23,26,577.0,4984.2
23,4,871.7,9914.7
23,15,824.0,6998.7
23,45,895.9,10356.3
23,58,824.5,7767.7
23,40,1001.6,9057.0
23,30,1089.0,12282.6
23,5,685.6,5672.8
23,36,1159.9,11071.1
23,67,646.0,6831.6
23,0,521.3,5676.8
23,2,592.7,5175.5
23,38,736.2,6821.8
23,48,1363.2,14495.6
23,41,1162.1,13968.7
23,9,1734.7,21905.3
23,71,1414.8,23310.7
16,65,1287.9,22625.5
16,31,1156.5,15819.0
16,56,1369.4,17918.7
16,35,967.0,14539.0
16,13,1636.4,22709.3
16,54,1272.0,23016.2
16,32,1281.4,16178.8
16,28,1452.2,19980.2
16,21,1404.0,19126.0
16,66,1744.8,23330.6
16,68,1689.3,24908.7
16,72,1743.1,25509.8
16,34,876.4,9518.7
16,3,707.4,7979.4
16,10,958.5,10187.0
16,14,988.3,10672.6
16,29,1076.4,11650.3
16,50,1194.6,12860.5
16,59,1253.1,13319.3
16,42,1251.9,12795.2
16,60,1286.2,12951.6
16,20,1602.2,32400.7
16,6,1908.5,25833.1
16,37,826.9,9266.7
16,74,1262.3,14047.8
16,61,1381.7,17585.1
16,70,789.1,9054.9
16,7,1205.8,17348.9
16,69,1718.1,18979.6
16,75,1666.6,18685.2
16,8,865.5,8937.4
16,64,886.9,9455.7
16,27,762.7,7106.1
16,1,884.5,7800.7
16,46,897.0,8797.9
16,57,1728.8,16290.4
16,18,1824.1,17658.9
16,73,782.8,9386.3
16,19,882.5,10150.0
16,51,938.1,10894.9
16,22,3299.0,25477.3
16,17,1970.7,21798.6
16,44,1506.9,27910.9
16,33,1408.8,24464.8
16,39,276.9,1941.6
16,49,681.4,6730.8
16,23,482.9,4664.0
16,62,260.3,2154.5
16,63,655.9,5804.9
16,53,347.8,3089.7
16,47,777.7,7699.9
16,11,656.6,6496.5
16,43,608.6,6037.9
16,52,527.1,5658.7
16,12,712.7,6376.1
16,25,953.3,9498.6
16,24,536.6,6087.5
16,55,434.4,4827.9
16,26,683.7,5650.4
16,4,1105.1,11922.0
16,15,806.0,8314.2
16,45,1129.3,12363.5
16,58,704.7,7519.4
16,40,1035.2,10638.9
16,30,1322.4,14289.8
16,5,747.3,6013.1
16,36,1044.7,11441.1
16,67,879.4,8838.8
16,0,383.5,3702.3
16,2,416.4,3917.5
16,38,616.4,6573.5
16,48,1246.8,19656.3
16,41,982.3,12711.4
16,9,1968.1,23912.6
16,71,1235.0,22053.4
62,65,1341.2,22547.6
62,31,1258.1,17209.7
62,56,1471.0,19309.5
62,35,1020.3,14461.0
62,13,1540.5,19787.7
62,54,1325.3,22938.3
62,32,1185.5,13257.2
62,28,1356.3,17058.6
62,21,1308.1,16204.4
62,66,1530.4,20018.7
62,68,1474.9,21596.7
62,72,1528.7,22197.9
62,34,800.5,9768.5
62,3,631.5,8229.2
62,10,1011.8,10109.1
62,14,1041.6,10594.7
62,29,1129.7,11572.4
62,50,1247.9,12782.6
62,59,1306.4,13241.3
62,42,1270.7,12374.5
62,60,1305.0,12530.9
62,20,1655.5,32322.7
62,6,1694.1,22521.2
62,37,880.2,9188.8
62,74,1315.6,13969.9
62,61,1435.0,17507.2
62,70,890.7,10445.6
62,7,1259.1,17271.0
62,69,1562.7,17726.6
62,75,1511.2,17432.2
62,8,908.3,10570.2
62,64,929.7,11088.5
62,27,819.3,8695.6
62,1,903.3,7380.1
62,46,915.8,8377.3
62,57,1564.8,13565.3
62,18,1660.1,14933.8
62,73,836.1,9308.4
62,19,935.8,10072.1
62,51,991.4,10817.0
62,22,3143.6,24224.3
62,17,1815.3,20545.6
62,44,1560.2,27832.9
62,33,1462.1,24386.9
62,39,165.5,1134.1
62,49,526.0,5477.9
62,23,327.5,3411.1
62,16,173.1,1172.4
62,63,412.2,3698.9
62,53,187.2,1302.7
62,47,622.3,6447.0
62,11,501.2,5243.6
62,43,421.3,3809.4
62,52,509.9,4467.2
62,12,469.0,4270.1
62,25,746.5,6880.9
62,24,589.9,6009.5
62,55,487.7,4750.0
62,26,440.0,3544.4
62,4,890.7,8610.0
62,15,687.0,5558.9
62,45,914.9,9051.6
62,58,687.5,6327.9
62,40,887.4,7798.8
62,30,1139.5,11151.9
62,5,548.6,4233.0
62,36,1030.2,9755.4
62,67,724.0,7585.9
62,0,402.3,3281.7
62,2,466.2,3840.3
62,38,599.2,5382.0
62,48,1300.1,19578.3
62,41,1035.6,12633.4
62,9,1785.2,20774.6
62,71,1288.3,21975.5
63,65,1318.4,17715.2
63,31,1541.5,20517.6
63,56,1754.4,22617.3
63,35,1084.8,14340.1
63,13,1273.0,17661.4
63,54,1324.3,18614.7
63,32,918.0,11130.8
63,28,1088.8,14932.3
63,21,1040.6,14078.1
63,66,1316.5,18075.1
63,68,1261.0,19653.2
63,72,1314.8,20254.3
63,34,1083.9,13076.4
63,3,914.9,11537.1
63,10,1033.6,9842.8
63,14,1063.4,10328.4
63,29,1151.5,11306.1
63,50,1269.7,12516.3
63,59,1328.2,12975.1
63,42,1395.3,19796.7
63,60,1424.9,19926.4
63,20,1427.6,22952.0
63,6,1480.2,20577.6
63,37,944.7,9067.8
63,74,1237.5,12492.3
63,61,1356.9,16029.6
63,70,1174.1,13753.5
63,7,1323.6,17150.0
63,69,1433.7,16127.5
63,75,1382.2,15833.0
63,8,1191.7,13878.1
63,64,1213.1,14396.4
63,27,1102.7,12003.5
63,1,1175.1,10172.7
63,46,1187.6,11169.8
63,57,1283.4,10673.1
63,18,1378.7,12041.6
63,73,900.6,9187.5
63,19,1000.3,9951.2
63,51,1004.8,11722.8
63,22,3014.6,22625.2
63,17,1618.0,19297.6
63,44,1624.7,27712.0
63,33,1526.6,24265.9
63,39,480.1,4089.9
63,49,468.5,4517.8
63,23,378.5,4065.4
63,16,519.7,4527.2
63,62,357.1,3403.2
63,53,413.6,3389.5
63,47,423.5,4056.3
63,11,306.2,2979.6
63,43,263.2,2396.0
63,52,370.0,3173.4
63,12,200.3,1979.0
63,25,509.2,4696.2
63,24,654.4,5888.6
63,55,509.5,4483.7
63,26,246.9,1879.7
63,4,676.8,6666.5
63,15,472.0,3969.6
63,45,701.0,7108.0
63,58,592.0,5382.2
63,40,606.0,4906.6
63,30,925.6,9208.3
63,5,381.8,2768.9
63,36,764.3,6920.7
63,67,595.0,5986.7
63,0,697.5,6684.8
63,2,625.1,5821.1
63,38,459.3,4088.2
63,48,1348.3,13265.1
63,41,957.5,11155.8
63,9,1571.3,18831.1
63,71,1289.4,17620.6
53,65,1223.6,21220.5
53,31,1245.7,16615.6
53,56,1458.6,18715.3
53,35,902.7,13133.9
53,13,1493.7,19308.7
53,54,1207.7,21611.2
53,32,1138.7,12778.2
53,28,1309.5,16579.6
53,21,1261.3,15725.4
53,66,1624.9,20521.7
53,68,1569.4,22099.7
53,72,1623.2,22700.8
53,34,996.8,11898.4
53,3,827.8,10359.1
53,10,873.4,7629.6
53,14,903.2,8115.2
53,29,991.3,9092.9
53,50,1109.5,10303.1
53,59,1168.0,10761.8
53,42,1213.2,18590.6
53,60,1242.8,18720.3
53,20,1537.9,30995.6
53,6,1788.6,23024.1
53,37,762.6,7861.7
53,74,1198.0,12642.8
53,61,1317.4,16180.0
53,70,878.3,9851.5
53,7,1141.5,15943.8
53,69,1742.1,18574.0
53,75,1690.6,18279.6
53,8,1035.6,10613.7
53,64,1057.0,11132.0
53,27,932.8,8782.4
53,1,860.8,7127.1
53,46,873.3,8124.3
53,57,1567.1,12737.4
53,18,1662.4,14105.9
53,73,718.5,7981.3
53,19,818.2,8745.0
53,51,873.8,9489.9
53,22,3323.0,25071.7
53,17,1926.4,21744.1
53,44,1442.6,26505.8
53,33,1344.5,23059.8
53,39,125.9,744.1
53,49,730.8,6840.2
53,23,501.0,4621.1
53,16,180.1,1041.4
53,62,239.9,1866.7
53,63,438.1,3563.3
53,47,731.9,6502.8
53,11,614.6,5426.1
53,43,574.4,4858.7
53,52,455.3,3820.5
53,12,563.5,4773.1
53,25,830.8,6955.8
53,24,472.3,4682.4
53,55,370.1,3422.9
53,26,438.8,3182.5
53,4,985.2,9113.0
53,15,640.2,5079.9
53,45,1009.4,9554.5
53,58,632.9,5681.2
53,40,883.5,7039.1
53,30,1234.0,11654.9
53,5,494.0,3586.3
53,36,975.6,9108.7
53,67,903.4,8433.3
53,0,359.8,3028.7
53,2,313.7,2505.8
53,38,544.6,4735.3
53,48,1182.5,18251.2
53,41,918.0,11306.3
53,9,1879.7,21277.6
53,71,1170.7,20648.3
47,65,1550.7,19874.7
47,31,1515.6,20258.9
47,56,1728.5,22358.6
47,35,1371.0,17217.3
47,13,1291.7,22901.0
47,54,1556.6,20774.2
47,32,1050.5,12585.6
47,28,1221.3,16387.1
47,21,1173.1,15532.8
47,66,1091.4,15951.5
47,68,1035.9,17529.5
47,72,1089.7,18130.6
47,34,1058.0,12817.7
47,3,889.0,11278.4
47,10,1319.8,12720.0
47,14,1349.6,13205.6
47,29,1437.7,14183.3
47,50,1555.9,15393.5
47,59,1614.4,15852.3
47,42,1651.6,17647.4
47,60,1685.9,17803.8
47,20,1560.1,24406.8
47,6,1255.1,18453.9
47,37,1230.9,11945.0
47,74,1469.8,14651.8
47,61,1589.2,18189.1
47,70,1148.2,13494.8
47,7,1609.8,20027.2
47,69,1203.8,13784.5
47,75,1152.3,13490.1
47,8,1165.8,13619.4
47,64,1187.2,14137.7
47,27,1076.8,11744.7
47,1,1312.8,13060.5
47,46,1296.7,13650.2
47,57,1153.1,10097.6
47,18,1248.4,11466.1
47,73,1186.8,12064.6
47,19,1286.5,12828.3
47,51,1237.1,13882.3
47,22,2784.7,20282.2
47,17,1392.9,17173.9
47,44,1890.0,28791.7
47,33,1797.6,25258.4
47,39,644.6,6276.1
47,49,305.6,3244.5
47,23,352.6,3806.7
47,16,652.2,6314.4
47,62,506.2,5295.0
47,63,368.0,3433.4
47,53,666.3,6444.7
47,11,76.3,636.6
47,43,237.1,2356.3
47,52,692.6,6237.4
47,12,224.9,2030.4
47,25,276.9,2653.7
47,24,940.6,8765.8
47,55,795.7,7360.9
47,26,569.5,4943.7
47,4,451.7,4542.8
47,15,604.5,5424.3
47,45,475.9,4984.3
47,58,824.3,7541.7
47,40,729.7,7278.5
47,30,700.5,7084.6
47,5,656.9,5595.4
47,36,896.8,8375.5
47,67,365.1,3643.8
47,0,873.9,9483.5
47,2,896.4,8349.7
47,38,781.9,7152.2
47,48,1634.5,16142.3
47,41,1189.8,13315.3
47,9,1346.2,16707.4
47,71,1521.7,19780.1
11,65,1628.3,20988.0
11,31,1530.9,20114.4
11,56,1743.8,22214.2
11,35,1423.8,17909.0
11,13,1362.9,24487.4
11,54,1634.2,21887.5
11,32,1128.1,13698.8
11,28,1298.9,17500.3
11,21,1250.7,16646.1
11,66,1162.6,17537.9
11,68,1107.1,19115.9
11,72,1160.9,19717.1
11,34,1073.3,12673.2
11,3,904.3,11133.9
11,10,1372.6,13411.7
11,14,1402.4,13897.3
11,29,1490.5,14875.0
11,50,1608.7,16085.2
11,59,1667.2,16544.0
11,42,1666.9,17502.9
11,60,1701.2,17659.3
11,20,1637.7,25520.0
11,6,1326.3,20040.4
11,37,1283.7,12636.7
11,74,1547.4,15765.0
11,61,1666.8,19302.3
11,70,1163.5,13350.3
11,7,1662.6,20718.9
11,69,1135.9,13186.8
11,75,1084.4,12892.4
11,8,1181.1,13474.9
11,64,1202.5,13993.2
11,27,1092.1,11600.3
11,1,1328.1,12916.0
11,46,1312.0,13505.7
11,57,1231.7,12421.4
11,18,1327.0,13790.0
11,73,1239.6,12756.3
11,19,1339.3,13520.0
11,51,1314.7,14995.6
11,22,2716.8,19684.5
11,17,1388.5,16005.8
11,44,1963.7,31280.9
11,33,1865.6,27834.8
11,39,659.9,6131.6
11,49,237.7,2646.8
11,23,367.9,3662.2
11,16,667.5,6169.9
11,62,521.5,5150.5
11,63,420.8,4125.1
11,53,681.6,6300.2
11,47,223.2,2282.9
11,43,256.5,2213.8
11,52,745.4,6929.1
11,12,302.5,3143.6
11,25,398.8,4081.5
11,24,993.4,9457.5
11,55,848.5,8052.6
11,26,622.3,5635.4
11,4,522.9,6129.2
11,15,682.1,6537.5
11,45,547.1,6570.8
11,58,901.9,8654.9
11,40,816.1,7474.6
11,30,740.2,8497.1
11,5,734.5,6708.7
11,36,974.4,9488.7
11,67,297.2,3046.1
11,0,889.2,9339.0
11,2,949.2,9041.4
11,38,834.7,7843.9
11,48,1687.3,16834.0
11,41,1267.4,14428.6
11,9,1385.9,18119.8
11,71,1599.3,20893.4
43,65,1557.2,20004.4
43,31,1405.7,19093.4
43,56,1618.6,21193.1
43,35,1290.8,16306.5
43,13,1412.0,19245.8
43,54,1563.1,20903.9
43,32,1057.0,12715.3
43,28,1227.8,16516.8
43,21,1179.6,15662.5
43,66,1275.8,17242.8
43,68,1220.3,18820.8
43,72,1274.1,19422.0
43,34,948.1,11652.2
43,3,779.1,10112.9
43,10,1239.6,11809.2
43,14,1269.4,12294.8
43,29,1357.5,13272.5
43,50,1475.7,14482.7
43,59,1534.2,14941.5
43,42,1541.7,16481.9
43,60,1576.0,16638.3
43,20,1566.6,24536.5
43,6,1439.5,19745.3
43,37,1150.7,11034.2
43,74,1476.3,14781.5
43,61,1595.7,18318.8
43,70,1038.3,12329.2
43,7,1529.6,19116.4
43,69,1269.2,14416.7
43,75,1217.7,14122.3
43,8,1055.9,12453.8
43,64,1077.3,12972.2
43,27,966.9,10579.2
43,1,1202.9,11894.9
43,46,1186.8,12484.6
43,57,1422.4,12257.6
43,18,1517.7,13626.1
43,73,1106.6,11153.8
43,19,1206.3,11917.5
43,51,1243.6,14012.0
43,22,2850.1,20914.4
43,17,1521.8,17235.7
43,44,1830.7,29678.4
43,33,1732.6,26232.3
43,39,534.7,5110.5
43,49,224.4,2167.4
43,23,242.7,2641.2
43,16,542.3,5148.8
43,62,396.3,4129.5
43,63,292.1,2570.4
43,53,556.4,5279.1
43,47,315.2,2688.2
43,11,193.0,1479.1
43,52,616.7,5374.4
43,12,231.5,2144.6
43,25,490.8,4486.8
43,24,860.4,7855.0
43,55,715.5,6450.1
43,26,493.6,4080.7
43,4,636.1,5834.1
43,15,611.0,5554.0
43,45,660.3,6275.7
43,58,830.8,7671.4
43,40,745.0,6491.1
43,30,873.5,9726.9
43,5,628.5,4969.8
43,36,903.3,8505.2
43,67,430.5,4276.0
43,0,764.0,8318.0
43,2,816.2,7438.9
43,38,706.0,6289.2
43,48,1554.3,15231.5
43,41,1196.3,13445.0
43,9,1519.2,19349.7
43,71,1528.2,19909.8
52,65,948.4,14541.8
52,31,1493.5,19835.1
52,56,1706.4,21934.8
52,35,795.7,11858.1
52,13,1138.2,17131.1
52,54,954.3,15441.3
52,32,783.2,10600.5
52,28,954.0,14402.0
52,21,905.8,13547.8
52,66,1492.4,21233.8
52,68,1436.9,22811.8
52,72,1490.7,23412.9
52,34,1244.6,15117.8
52,3,1075.6,13578.5
52,10,757.5,7545.8
52,14,787.3,8031.4
52,29,875.4,9009.1
52,50,993.6,10219.3
52,59,1052.1,10678.1
52,42,1106.2,17314.8
52,60,1135.8,17444.4
52,20,1168.9,11743.2
52,6,1481.1,16523.7
52,37,655.6,6585.9
52,74,867.5,9318.9
52,61,986.9,12856.1
52,70,1126.1,13070.9
